# Region type : patch outlet
# Faces        : 34923
# Area         : 6.0186191e-04
# Scale factor : 1.0000000e+00
# Time         	areaAverage(p)
0.0572065      	1.5315985e+00
0.0572354      	1.5314628e+00
0.0572643      	1.5331536e+00
0.0572932      	1.5330180e+00
0.057322       	1.5347080e+00
0.0573509      	1.5345724e+00
0.0573797      	1.5362616e+00
0.0574085      	1.5361261e+00
0.0574374      	1.5378145e+00
0.0574662      	1.5376790e+00
0.057495       	1.5393666e+00
0.0575237      	1.5392311e+00
0.0575525      	1.5409180e+00
0.0575813      	1.5407825e+00
0.05761        	1.5424686e+00
0.0576388      	1.5423332e+00
0.0576675      	1.5440185e+00
0.0576962      	1.5438831e+00
0.0577249      	1.5455677e+00
0.0577536      	1.5454323e+00
0.0577823      	1.5471161e+00
0.057811       	1.5469808e+00
0.0578396      	1.5486638e+00
0.0578683      	1.5485285e+00
0.0578969      	1.5502107e+00
0.0579255      	1.5500755e+00
0.0579542      	1.5517569e+00
0.0579828      	1.5516217e+00
0.0580114      	1.5533024e+00
0.05804        	1.5531658e+00
0.0580685      	1.5548435e+00
0.0580971      	1.5547069e+00
0.0581257      	1.5563839e+00
0.0581542      	1.5562473e+00
0.0581827      	1.5579236e+00
0.0582113      	1.5577871e+00
0.0582398      	1.5594625e+00
0.0582683      	1.5593261e+00
0.0582968      	1.5610008e+00
0.0583253      	1.5608644e+00
0.0583537      	1.5625383e+00
0.0583822      	1.5624019e+00
0.0584107      	1.5640751e+00
0.0584391      	1.5639388e+00
0.0584675      	1.5656113e+00
0.0584959      	1.5654750e+00
0.0585244      	1.5671467e+00
0.0585528      	1.5670105e+00
0.0585811      	1.5686815e+00
0.0586095      	1.5685453e+00
0.0586379      	1.5702155e+00
0.0586663      	1.5700794e+00
0.0586946      	1.5717489e+00
0.0587229      	1.5716129e+00
0.0587513      	1.5732816e+00
0.0587796      	1.5731456e+00
0.0588079      	1.5748136e+00
0.0588362      	1.5746777e+00
0.0588645      	1.5763449e+00
0.0588928      	1.5762090e+00
0.058921       	1.5778755e+00
0.0589493      	1.5777397e+00
0.0589775      	1.5794055e+00
0.0590058      	1.5792698e+00
0.059034       	1.5809355e+00
0.0590622      	1.5808027e+00
0.0590904      	1.5824677e+00
0.0591186      	1.5823350e+00
0.0591468      	1.5839993e+00
0.059175       	1.5838667e+00
0.0592031      	1.5855302e+00
0.0592313      	1.5853976e+00
0.0592594      	1.5870604e+00
0.0592876      	1.5869279e+00
0.0593157      	1.5885899e+00
0.0593438      	1.5884575e+00
0.0593719      	1.5901188e+00
0.0594         	1.5899864e+00
0.0594281      	1.5916470e+00
0.0594562      	1.5915147e+00
0.0594842      	1.5931745e+00
0.0595123      	1.5930423e+00
0.0595403      	1.5947014e+00
0.0595684      	1.5945693e+00
0.0595964      	1.5962276e+00
0.0596244      	1.5960955e+00
0.0596524      	1.5977532e+00
0.0596804      	1.5976212e+00
0.0597084      	1.5992781e+00
0.0597364      	1.5991461e+00
0.0597643      	1.6008023e+00
0.0597923      	1.6006705e+00
0.0598202      	1.6023259e+00
0.0598482      	1.6021941e+00
0.0598761      	1.6038489e+00
0.059904       	1.6037171e+00
0.0599319      	1.6053712e+00
0.0599598      	1.6052395e+00
0.0599877      	1.6068928e+00
0.0600156      	1.6067612e+00
0.0600434      	1.6084138e+00
0.0600713      	1.6082823e+00
0.0600991      	1.6099341e+00
0.060127       	1.6098027e+00
0.0601548      	1.6114539e+00
0.0601826      	1.6113225e+00
0.0602104      	1.6129729e+00
0.0602382      	1.6128416e+00
0.060266       	1.6144913e+00
0.0602938      	1.6143601e+00
0.0603216      	1.6160091e+00
0.0603493      	1.6158780e+00
0.0603771      	1.6175263e+00
0.0604048      	1.6173952e+00
0.0604325      	1.6190428e+00
0.0604603      	1.6189118e+00
0.060488       	1.6205587e+00
0.0605157      	1.6204278e+00
0.0605434      	1.6220739e+00
0.0605711      	1.6219431e+00
0.0605987      	1.6235885e+00
0.0606264      	1.6234578e+00
0.060654       	1.6251025e+00
0.0606817      	1.6249719e+00
0.0607093      	1.6266159e+00
0.0607369      	1.6264853e+00
0.0607646      	1.6281286e+00
0.0607922      	1.6279981e+00
0.0608198      	1.6296407e+00
0.0608473      	1.6295103e+00
0.0608749      	1.6311522e+00
0.0609025      	1.6310219e+00
0.06093        	1.6326631e+00
0.0609576      	1.6325328e+00
0.0609851      	1.6341733e+00
0.0610127      	1.6340432e+00
0.0610402      	1.6356829e+00
0.0610677      	1.6355529e+00
0.0610952      	1.6371919e+00
0.0611227      	1.6370620e+00
0.0611502      	1.6387003e+00
0.0611776      	1.6385704e+00
0.0612051      	1.6402081e+00
0.0612326      	1.6400783e+00
0.06126        	1.6417153e+00
0.0612874      	1.6415856e+00
0.0613149      	1.6432218e+00
0.0613423      	1.6430922e+00
0.0613697      	1.6447278e+00
0.0613971      	1.6445982e+00
0.0614245      	1.6462331e+00
0.0614519      	1.6461036e+00
0.0614792      	1.6477378e+00
0.0615066      	1.6476085e+00
0.0615339      	1.6492419e+00
0.0615613      	1.6491127e+00
0.0615886      	1.6507454e+00
0.0616159      	1.6506163e+00
0.0616433      	1.6522483e+00
0.0616706      	1.6521193e+00
0.0616979      	1.6537506e+00
0.0617251      	1.6536217e+00
0.0617524      	1.6552523e+00
0.0617797      	1.6551234e+00
0.0618069      	1.6567534e+00
0.0618342      	1.6566246e+00
0.0618614      	1.6582539e+00
0.0618887      	1.6581252e+00
0.0619159      	1.6597538e+00
0.0619431      	1.6596252e+00
0.0619703      	1.6612531e+00
0.0619975      	1.6611246e+00
0.0620247      	1.6627518e+00
0.0620519      	1.6626234e+00
0.062079       	1.6642499e+00
0.0621062      	1.6641216e+00
0.0621333      	1.6657475e+00
0.0621605      	1.6656192e+00
0.0621876      	1.6672444e+00
0.0622147      	1.6671162e+00
0.0622419      	1.6687407e+00
0.062269       	1.6686127e+00
0.0622961      	1.6702365e+00
0.0623231      	1.6701085e+00
0.0623502      	1.6717316e+00
0.0623773      	1.6716038e+00
0.0624043      	1.6732262e+00
0.0624314      	1.6730984e+00
0.0624584      	1.6747201e+00
0.0624855      	1.6745925e+00
0.0625125      	1.6762135e+00
0.0625395      	1.6760860e+00
0.0625665      	1.6777063e+00
0.0625935      	1.6775789e+00
0.0626205      	1.6791986e+00
0.0626475      	1.6790712e+00
0.0626744      	1.6806902e+00
0.0627014      	1.6805629e+00
0.0627284      	1.6821813e+00
0.0627553      	1.6820541e+00
0.0627822      	1.6836717e+00
0.0628092      	1.6835447e+00
0.0628361      	1.6851616e+00
0.062863       	1.6850347e+00
0.0628899      	1.6866509e+00
0.0629168      	1.6865241e+00
0.0629437      	1.6881397e+00
0.0629705      	1.6880129e+00
0.0629974      	1.6896278e+00
0.0630243      	1.6895012e+00
0.0630511      	1.6911123e+00
0.0630779      	1.6909854e+00
0.0631048      	1.6925959e+00
0.0631316      	1.6924691e+00
0.0631584      	1.6940789e+00
0.0631852      	1.6939522e+00
0.063212       	1.6955613e+00
0.0632388      	1.6954347e+00
0.0632656      	1.6970431e+00
0.0632923      	1.6969167e+00
0.0633191      	1.6985244e+00
0.0633458      	1.6983980e+00
0.0633726      	1.7000051e+00
0.0633993      	1.6998789e+00
0.063426       	1.7014853e+00
0.0634528      	1.7013591e+00
0.0634795      	1.7029649e+00
0.0635062      	1.7028388e+00
0.0635329      	1.7044439e+00
0.0635595      	1.7043180e+00
0.0635862      	1.7059224e+00
0.0636129      	1.7057965e+00
0.0636395      	1.7074003e+00
0.0636662      	1.7072746e+00
0.0636928      	1.7088776e+00
0.0637195      	1.7087520e+00
0.0637461      	1.7103544e+00
0.0637727      	1.7102289e+00
0.0637993      	1.7118307e+00
0.0638259      	1.7117053e+00
0.0638525      	1.7133063e+00
0.0638791      	1.7131810e+00
0.0639056      	1.7147815e+00
0.0639322      	1.7146563e+00
0.0639587      	1.7162560e+00
0.0639853      	1.7161310e+00
0.0640118      	1.7177300e+00
0.0640384      	1.7176066e+00
0.0640649      	1.7192069e+00
0.0640914      	1.7190836e+00
0.0641179      	1.7206832e+00
0.0641444      	1.7205600e+00
0.0641709      	1.7221590e+00
0.0641974      	1.7220359e+00
0.0642238      	1.7236342e+00
0.0642503      	1.7235112e+00
0.0642767      	1.7251089e+00
0.0643032      	1.7249860e+00
0.0643296      	1.7265830e+00
0.0643561      	1.7264602e+00
0.0643825      	1.7280565e+00
0.0644089      	1.7279339e+00
0.0644353      	1.7295296e+00
0.0644617      	1.7294070e+00
0.0644881      	1.7310020e+00
0.0645144      	1.7308796e+00
0.0645408      	1.7324739e+00
0.0645672      	1.7323516e+00
0.0645935      	1.7339453e+00
0.0646199      	1.7338231e+00
0.0646462      	1.7354161e+00
0.0646725      	1.7352940e+00
0.0646989      	1.7368864e+00
0.0647252      	1.7367644e+00
0.0647515      	1.7383561e+00
0.0647778      	1.7382342e+00
0.0648041      	1.7398253e+00
0.0648303      	1.7397035e+00
0.0648566      	1.7412939e+00
0.0648829      	1.7411723e+00
0.0649091      	1.7427620e+00
0.0649354      	1.7426405e+00
0.0649616      	1.7442296e+00
0.0649878      	1.7441081e+00
0.0650141      	1.7456966e+00
0.0650403      	1.7455753e+00
0.0650665      	1.7471631e+00
0.0650927      	1.7470419e+00
0.0651189      	1.7486290e+00
0.065145       	1.7485079e+00
0.0651712      	1.7500944e+00
0.0651974      	1.7499734e+00
0.0652235      	1.7515593e+00
0.0652497      	1.7514384e+00
0.0652758      	1.7530236e+00
0.065302       	1.7529028e+00
0.0653281      	1.7544874e+00
0.0653542      	1.7543668e+00
0.0653803      	1.7559506e+00
0.0654064      	1.7558301e+00
0.0654325      	1.7574134e+00
0.0654586      	1.7572930e+00
0.0654847      	1.7588756e+00
0.0655107      	1.7587553e+00
0.0655368      	1.7603372e+00
0.0655628      	1.7602171e+00
0.0655889      	1.7617984e+00
0.0656149      	1.7616783e+00
0.0656409      	1.7632590e+00
0.065667       	1.7631390e+00
0.065693       	1.7647190e+00
0.065719       	1.7645992e+00
0.065745       	1.7661786e+00
0.065771       	1.7660589e+00
0.0657969      	1.7676376e+00
0.0658229      	1.7675180e+00
0.0658489      	1.7690961e+00
0.0658748      	1.7689766e+00
0.0659008      	1.7705541e+00
0.0659267      	1.7704347e+00
0.0659527      	1.7720115e+00
0.0659786      	1.7718923e+00
0.0660045      	1.7734684e+00
0.0660304      	1.7733493e+00
0.0660563      	1.7749248e+00
0.0660822      	1.7748059e+00
0.0661081      	1.7763807e+00
0.066134       	1.7762619e+00
0.0661598      	1.7778361e+00
0.0661857      	1.7777173e+00
0.0662115      	1.7792909e+00
0.0662374      	1.7791723e+00
0.0662632      	1.7807452e+00
0.0662891      	1.7806267e+00
0.0663149      	1.7821990e+00
0.0663407      	1.7820807e+00
0.0663665      	1.7836523e+00
0.0663923      	1.7835341e+00
0.0664181      	1.7851051e+00
0.0664439      	1.7849870e+00
0.0664696      	1.7865574e+00
0.0664954      	1.7864393e+00
0.0665212      	1.7880091e+00
0.0665469      	1.7878912e+00
0.0665727      	1.7894603e+00
0.0665984      	1.7893426e+00
0.0666241      	1.7909110e+00
0.0666499      	1.7907934e+00
0.0666756      	1.7923613e+00
0.0667013      	1.7922437e+00
0.066727       	1.7938109e+00
0.0667527      	1.7936936e+00
0.0667784      	1.7952601e+00
0.066804       	1.7951429e+00
0.0668297      	1.7967088e+00
0.0668554      	1.7965917e+00
0.066881       	1.7981570e+00
0.0669067      	1.7980400e+00
0.0669323      	1.7996046e+00
0.0669579      	1.7994877e+00
0.0669835      	1.8010518e+00
0.0670092      	1.8009350e+00
0.0670348      	1.8024973e+00
0.0670604      	1.8023785e+00
0.0670859      	1.8039401e+00
0.0671115      	1.8038215e+00
0.0671371      	1.8053825e+00
0.0671627      	1.8052640e+00
0.0671882      	1.8068243e+00
0.0672138      	1.8067059e+00
0.0672393      	1.8082657e+00
0.0672649      	1.8081474e+00
0.0672904      	1.8097065e+00
0.0673159      	1.8095884e+00
0.0673414      	1.8111469e+00
0.067367       	1.8110289e+00
0.0673925      	1.8125867e+00
0.067418       	1.8124689e+00
0.0674434      	1.8140261e+00
0.0674689      	1.8139084e+00
0.0674944      	1.8154650e+00
0.0675199      	1.8153474e+00
0.0675453      	1.8169034e+00
0.0675708      	1.8167859e+00
0.0675962      	1.8183412e+00
0.0676216      	1.8182239e+00
0.0676471      	1.8197786e+00
0.0676725      	1.8196614e+00
0.0676979      	1.8212156e+00
0.0677233      	1.8210985e+00
0.0677487      	1.8226520e+00
0.0677741      	1.8225350e+00
0.0677995      	1.8240879e+00
0.0678248      	1.8239711e+00
0.0678502      	1.8255233e+00
0.0678756      	1.8254067e+00
0.0679009      	1.8269583e+00
0.0679263      	1.8268417e+00
0.0679516      	1.8283928e+00
0.0679769      	1.8282763e+00
0.0680023      	1.8298268e+00
0.0680276      	1.8297108e+00
0.0680529      	1.8312635e+00
0.0680782      	1.8311477e+00
0.0681035      	1.8326998e+00
0.0681288      	1.8325841e+00
0.068154       	1.8341356e+00
0.0681793      	1.8340200e+00
0.0682046      	1.8355709e+00
0.0682298      	1.8354554e+00
0.0682551      	1.8370057e+00
0.0682803      	1.8368904e+00
0.0683056      	1.8384400e+00
0.0683308      	1.8383248e+00
0.068356       	1.8398739e+00
0.0683812      	1.8397588e+00
0.0684064      	1.8413073e+00
0.0684316      	1.8411923e+00
0.0684568      	1.8427402e+00
0.068482       	1.8426254e+00
0.0685072      	1.8441726e+00
0.0685324      	1.8440579e+00
0.0685575      	1.8456045e+00
0.0685827      	1.8454900e+00
0.0686078      	1.8470359e+00
0.068633       	1.8469216e+00
0.0686581      	1.8484669e+00
0.0686832      	1.8483527e+00
0.0687083      	1.8498974e+00
0.0687335      	1.8497833e+00
0.0687586      	1.8513274e+00
0.0687837      	1.8512134e+00
0.0688088      	1.8527570e+00
0.0688338      	1.8526431e+00
0.0688589      	1.8541860e+00
0.068884       	1.8540723e+00
0.068909       	1.8556146e+00
0.0689341      	1.8555011e+00
0.0689591      	1.8570428e+00
0.0689842      	1.8569293e+00
0.0690092      	1.8584704e+00
0.0690343      	1.8583571e+00
0.0690593      	1.8598976e+00
0.0690843      	1.8597844e+00
0.0691093      	1.8613243e+00
0.0691343      	1.8612113e+00
0.0691593      	1.8627505e+00
0.0691843      	1.8626376e+00
0.0692092      	1.8641763e+00
0.0692342      	1.8640635e+00
0.0692592      	1.8656016e+00
0.0692841      	1.8654890e+00
0.0693091      	1.8670264e+00
0.069334       	1.8669140e+00
0.069359       	1.8684508e+00
0.0693839      	1.8683385e+00
0.0694088      	1.8698747e+00
0.0694337      	1.8697625e+00
0.0694586      	1.8712981e+00
0.0694835      	1.8711861e+00
0.0695084      	1.8727211e+00
0.0695333      	1.8726092e+00
0.0695582      	1.8741436e+00
0.0695831      	1.8740318e+00
0.0696079      	1.8755657e+00
0.0696328      	1.8754540e+00
0.0696576      	1.8769873e+00
0.0696825      	1.8768758e+00
0.0697073      	1.8784084e+00
0.0697321      	1.8782970e+00
0.069757       	1.8798290e+00
0.0697818      	1.8797178e+00
0.0698066      	1.8812493e+00
0.0698314      	1.8811382e+00
0.0698562      	1.8826690e+00
0.069881       	1.8825581e+00
0.0699058      	1.8840883e+00
0.0699305      	1.8839775e+00
0.0699553      	1.8855071e+00
0.0699801      	1.8853965e+00
0.0700048      	1.8869255e+00
0.0700296      	1.8868150e+00
0.0700543      	1.8883434e+00
0.070079       	1.8882330e+00
0.0701038      	1.8897609e+00
0.0701285      	1.8896506e+00
0.0701532      	1.8911779e+00
0.0701779      	1.8910678e+00
0.0702026      	1.8925944e+00
0.0702273      	1.8924845e+00
0.070252       	1.8940106e+00
0.0702767      	1.8939007e+00
0.0703013      	1.8954262e+00
0.070326       	1.8953165e+00
0.0703507      	1.8968414e+00
0.0703753      	1.8967319e+00
0.0704         	1.8982562e+00
0.0704246      	1.8981468e+00
0.0704492      	1.8996705e+00
0.0704739      	1.8995612e+00
0.0704985      	1.9010843e+00
0.0705231      	1.9009752e+00
0.0705477      	1.9024977e+00
0.0705723      	1.9023888e+00
0.0705969      	1.9039107e+00
0.0706215      	1.9038019e+00
0.070646       	1.9053232e+00
0.0706706      	1.9052145e+00
0.0706952      	1.9067353e+00
0.0707197      	1.9066267e+00
0.0707443      	1.9081469e+00
0.0707688      	1.9080385e+00
0.0707934      	1.9095581e+00
0.0708179      	1.9094498e+00
0.0708424      	1.9109688e+00
0.0708669      	1.9108607e+00
0.0708914      	1.9123791e+00
0.0709159      	1.9122711e+00
0.0709404      	1.9137889e+00
0.0709649      	1.9136811e+00
0.0709894      	1.9151983e+00
0.0710139      	1.9150907e+00
0.0710384      	1.9166055e+00
0.0710628      	1.9164967e+00
0.0710873      	1.9180109e+00
0.0711117      	1.9179022e+00
0.0711362      	1.9194158e+00
0.0711606      	1.9193073e+00
0.0711851      	1.9208203e+00
0.0712095      	1.9207119e+00
0.0712339      	1.9222244e+00
0.0712583      	1.9221161e+00
0.0712827      	1.9236280e+00
0.0713071      	1.9235199e+00
0.0713315      	1.9250312e+00
0.0713559      	1.9249232e+00
0.0713803      	1.9264340e+00
0.0714046      	1.9263262e+00
0.071429       	1.9278363e+00
0.0714534      	1.9277286e+00
0.0714777      	1.9292382e+00
0.0715021      	1.9291307e+00
0.0715264      	1.9306397e+00
0.0715507      	1.9305323e+00
0.0715751      	1.9320407e+00
0.0715994      	1.9319335e+00
0.0716237      	1.9334413e+00
0.071648       	1.9333343e+00
0.0716723      	1.9348415e+00
0.0716966      	1.9347346e+00
0.0717209      	1.9362413e+00
0.0717452      	1.9361345e+00
0.0717694      	1.9376406e+00
0.0717937      	1.9375340e+00
0.071818       	1.9390395e+00
0.0718422      	1.9389331e+00
0.0718665      	1.9404380e+00
0.0718907      	1.9403317e+00
0.0719149      	1.9418360e+00
0.0719392      	1.9417299e+00
0.0719634      	1.9432337e+00
0.0719876      	1.9431277e+00
0.0720118      	1.9446309e+00
0.072036       	1.9445265e+00
0.0720602      	1.9460308e+00
0.0720844      	1.9459266e+00
0.0721086      	1.9474303e+00
0.0721328      	1.9473262e+00
0.072157       	1.9488293e+00
0.0721811      	1.9487254e+00
0.0722053      	1.9502279e+00
0.0722294      	1.9501242e+00
0.0722536      	1.9516261e+00
0.0722777      	1.9515226e+00
0.0723019      	1.9530239e+00
0.072326       	1.9529205e+00
0.0723501      	1.9544213e+00
0.0723742      	1.9543180e+00
0.0723983      	1.9558182e+00
0.0724224      	1.9557151e+00
0.0724465      	1.9572147e+00
0.0724706      	1.9571117e+00
0.0724947      	1.9586108e+00
0.0725188      	1.9585080e+00
0.0725428      	1.9600065e+00
0.0725669      	1.9599038e+00
0.072591       	1.9614017e+00
0.072615       	1.9612992e+00
0.0726391      	1.9627966e+00
0.0726631      	1.9626942e+00
0.0726871      	1.9641910e+00
0.0727112      	1.9640888e+00
0.0727352      	1.9655850e+00
0.0727592      	1.9654829e+00
0.0727832      	1.9669786e+00
0.0728072      	1.9668766e+00
0.0728312      	1.9683717e+00
0.0728552      	1.9682700e+00
0.0728792      	1.9697645e+00
0.0729031      	1.9696629e+00
0.0729271      	1.9711568e+00
0.0729511      	1.9710554e+00
0.072975       	1.9725487e+00
0.072999       	1.9724474e+00
0.0730229      	1.9739402e+00
0.0730469      	1.9738391e+00
0.0730708      	1.9753313e+00
0.0730947      	1.9752303e+00
0.0731186      	1.9767220e+00
0.0731425      	1.9766212e+00
0.0731665      	1.9781123e+00
0.0731904      	1.9780116e+00
0.0732143      	1.9795021e+00
0.0732381      	1.9794016e+00
0.073262       	1.9808916e+00
0.0732859      	1.9807912e+00
0.0733098      	1.9822806e+00
0.0733336      	1.9821804e+00
0.0733575      	1.9836692e+00
0.0733813      	1.9835692e+00
0.0734052      	1.9850575e+00
0.073429       	1.9849576e+00
0.0734529      	1.9864453e+00
0.0734767      	1.9863455e+00
0.0735005      	1.9878327e+00
0.0735243      	1.9877331e+00
0.0735481      	1.9892197e+00
0.0735719      	1.9891202e+00
0.0735957      	1.9906063e+00
0.0736195      	1.9905070e+00
0.0736433      	1.9919924e+00
0.0736671      	1.9918933e+00
0.0736909      	1.9933782e+00
0.0737146      	1.9932793e+00
0.0737384      	1.9947636e+00
0.0737621      	1.9946648e+00
0.0737859      	1.9961486e+00
0.0738096      	1.9960499e+00
0.0738334      	1.9975331e+00
0.0738571      	1.9974346e+00
0.0738808      	1.9989173e+00
0.0739045      	1.9988190e+00
0.0739283      	2.0003011e+00
0.073952       	2.0002029e+00
0.0739757      	2.0016844e+00
0.0739993      	2.0015864e+00
0.074023       	2.0030674e+00
0.0740467      	2.0029695e+00
0.0740704      	2.0044499e+00
0.0740941      	2.0043522e+00
0.0741177      	2.0058321e+00
0.0741414      	2.0057345e+00
0.074165       	2.0072139e+00
0.0741887      	2.0071165e+00
0.0742123      	2.0085952e+00
0.074236       	2.0084980e+00
0.0742596      	2.0099762e+00
0.0742832      	2.0098791e+00
0.0743068      	2.0113568e+00
0.0743304      	2.0112598e+00
0.074354       	2.0127369e+00
0.0743776      	2.0126402e+00
0.0744012      	2.0141167e+00
0.0744248      	2.0140201e+00
0.0744484      	2.0154961e+00
0.074472       	2.0153996e+00
0.0744955      	2.0168751e+00
0.0745191      	2.0167788e+00
0.0745426      	2.0182536e+00
0.0745662      	2.0181575e+00
0.0745897      	2.0196318e+00
0.0746133      	2.0195359e+00
0.0746368      	2.0210096e+00
0.0746603      	2.0209138e+00
0.0746839      	2.0223870e+00
0.0747074      	2.0222914e+00
0.0747309      	2.0237641e+00
0.0747544      	2.0236686e+00
0.0747779      	2.0251407e+00
0.0748014      	2.0250453e+00
0.0748249      	2.0265169e+00
0.0748483      	2.0264217e+00
0.0748718      	2.0278928e+00
0.0748953      	2.0277977e+00
0.0749187      	2.0292682e+00
0.0749422      	2.0291733e+00
0.0749656      	2.0306433e+00
0.0749891      	2.0305486e+00
0.0750125      	2.0320180e+00
0.075036       	2.0319218e+00
0.0750594      	2.0333892e+00
0.0750828      	2.0332932e+00
0.0751062      	2.0347601e+00
0.0751296      	2.0346643e+00
0.075153       	2.0361306e+00
0.0751764      	2.0360349e+00
0.0751998      	2.0375007e+00
0.0752232      	2.0374052e+00
0.0752466      	2.0388704e+00
0.07527        	2.0387751e+00
0.0752933      	2.0402398e+00
0.0753167      	2.0401446e+00
0.0753401      	2.0416087e+00
0.0753634      	2.0415137e+00
0.0753868      	2.0429773e+00
0.0754101      	2.0428824e+00
0.0754334      	2.0443455e+00
0.0754568      	2.0442508e+00
0.0754801      	2.0457133e+00
0.0755034      	2.0456188e+00
0.0755267      	2.0470808e+00
0.07555        	2.0469864e+00
0.0755733      	2.0484478e+00
0.0755966      	2.0483536e+00
0.0756199      	2.0498145e+00
0.0756432      	2.0497204e+00
0.0756665      	2.0511808e+00
0.0756897      	2.0510869e+00
0.075713       	2.0525467e+00
0.0757363      	2.0524530e+00
0.0757595      	2.0539123e+00
0.0757828      	2.0538187e+00
0.075806       	2.0552774e+00
0.0758293      	2.0551840e+00
0.0758525      	2.0566422e+00
0.0758757      	2.0565490e+00
0.0758989      	2.0580066e+00
0.0759221      	2.0579136e+00
0.0759454      	2.0593707e+00
0.0759686      	2.0592778e+00
0.0759918      	2.0607343e+00
0.076015       	2.0606416e+00
0.0760381      	2.0620995e+00
0.0760613      	2.0620081e+00
0.0760845      	2.0634654e+00
0.0761077      	2.0633741e+00
0.0761308      	2.0648310e+00
0.076154       	2.0647398e+00
0.0761771      	2.0661961e+00
0.0762003      	2.0661051e+00
0.0762234      	2.0675609e+00
0.0762466      	2.0674701e+00
0.0762697      	2.0689253e+00
0.0762928      	2.0688346e+00
0.0763159      	2.0702893e+00
0.0763391      	2.0701988e+00
0.0763622      	2.0716530e+00
0.0763853      	2.0715627e+00
0.0764084      	2.0730162e+00
0.0764315      	2.0729261e+00
0.0764545      	2.0743791e+00
0.0764776      	2.0742892e+00
0.0765007      	2.0757417e+00
0.0765238      	2.0756519e+00
0.0765468      	2.0771038e+00
0.0765699      	2.0770142e+00
0.0765929      	2.0784656e+00
0.076616       	2.0783761e+00
0.076639       	2.0798270e+00
0.0766621      	2.0797377e+00
0.0766851      	2.0811881e+00
0.0767081      	2.0810989e+00
0.0767311      	2.0825487e+00
0.0767542      	2.0824598e+00
0.0767772      	2.0839090e+00
0.0768002      	2.0838203e+00
0.0768232      	2.0852690e+00
0.0768462      	2.0851804e+00
0.0768691      	2.0866285e+00
0.0768921      	2.0865401e+00
0.0769151      	2.0879877e+00
0.0769381      	2.0878995e+00
0.076961       	2.0893466e+00
0.076984       	2.0892585e+00
0.0770069      	2.0907050e+00
0.0770299      	2.0906171e+00
0.0770528      	2.0920631e+00
0.0770758      	2.0919754e+00
0.0770987      	2.0934208e+00
0.0771216      	2.0933333e+00
0.0771445      	2.0947782e+00
0.0771675      	2.0946908e+00
0.0771904      	2.0961352e+00
0.0772133      	2.0960480e+00
0.0772362      	2.0974918e+00
0.0772591      	2.0974048e+00
0.077282       	2.0988481e+00
0.0773048      	2.0987612e+00
0.0773277      	2.1002040e+00
0.0773506      	2.1001173e+00
0.0773734      	2.1015595e+00
0.0773963      	2.1014730e+00
0.0774192      	2.1029147e+00
0.077442       	2.1028283e+00
0.0774649      	2.1042695e+00
0.0774877      	2.1041833e+00
0.0775105      	2.1056240e+00
0.0775334      	2.1055379e+00
0.0775562      	2.1069781e+00
0.077579       	2.1068922e+00
0.0776018      	2.1083318e+00
0.0776246      	2.1082461e+00
0.0776474      	2.1096852e+00
0.0776702      	2.1095996e+00
0.077693       	2.1110382e+00
0.0777158      	2.1109528e+00
0.0777386      	2.1123908e+00
0.0777613      	2.1123056e+00
0.0777841      	2.1137431e+00
0.0778069      	2.1136581e+00
0.0778296      	2.1150950e+00
0.0778524      	2.1150102e+00
0.0778751      	2.1164466e+00
0.0778979      	2.1163619e+00
0.0779206      	2.1177978e+00
0.0779433      	2.1177133e+00
0.0779661      	2.1191487e+00
0.0779888      	2.1190644e+00
0.0780115      	2.1204991e+00
0.0780342      	2.1204150e+00
0.0780569      	2.1218493e+00
0.0780796      	2.1217654e+00
0.0781023      	2.1231990e+00
0.078125       	2.1231153e+00
0.0781477      	2.1245484e+00
0.0781704      	2.1244649e+00
0.078193       	2.1258975e+00
0.0782157      	2.1258142e+00
0.0782384      	2.1272462e+00
0.078261       	2.1271631e+00
0.0782837      	2.1285945e+00
0.0783063      	2.1285117e+00
0.078329       	2.1299425e+00
0.0783516      	2.1298599e+00
0.0783742      	2.1312902e+00
0.0783969      	2.1312077e+00
0.0784195      	2.1326375e+00
0.0784421      	2.1325552e+00
0.0784647      	2.1339844e+00
0.0784873      	2.1339023e+00
0.0785099      	2.1353310e+00
0.0785325      	2.1352491e+00
0.0785551      	2.1366772e+00
0.0785777      	2.1365956e+00
0.0786003      	2.1380231e+00
0.0786228      	2.1379416e+00
0.0786454      	2.1393686e+00
0.078668       	2.1392874e+00
0.0786905      	2.1407138e+00
0.0787131      	2.1406328e+00
0.0787356      	2.1420586e+00
0.0787582      	2.1419778e+00
0.0787807      	2.1434031e+00
0.0788032      	2.1433225e+00
0.0788258      	2.1447472e+00
0.0788483      	2.1446668e+00
0.0788708      	2.1460910e+00
0.0788933      	2.1460108e+00
0.0789158      	2.1474345e+00
0.0789383      	2.1473544e+00
0.0789608      	2.1487775e+00
0.0789833      	2.1486977e+00
0.0790058      	2.1501203e+00
0.0790283      	2.1500399e+00
0.0790508      	2.1514598e+00
0.0790732      	2.1513796e+00
0.0790957      	2.1527989e+00
0.0791182      	2.1527189e+00
0.0791406      	2.1541377e+00
0.0791631      	2.1540580e+00
0.0791855      	2.1554762e+00
0.0792079      	2.1553966e+00
0.0792304      	2.1568143e+00
0.0792528      	2.1567349e+00
0.0792752      	2.1581521e+00
0.0792977      	2.1580729e+00
