# Region type : patch Lc1_sub1
# Faces        : 59
# Area         : 1.1202403e-06
# Scale factor : 1.0000000e+00
# Time         	sum(phi)
6e-05          	2.6378688e-10
0.000132       	5.8125177e-10
0.0002184      	9.6088523e-10
0.00032208     	1.4171407e-09
0.000446496    	1.9628304e-09
0.000595795    	2.6180044e-09
0.000774954    	3.3988523e-09
0.000989945    	4.3297086e-09
0.00124793     	5.4260902e-09
0.00155752     	6.7095947e-09
0.00192903     	8.1812251e-09
0.00237483     	9.8396895e-09
0.0029098      	1.1644563e-08
0.00355176     	1.3548762e-08
0.00429766     	1.5409945e-08
0.00475367     	1.6438102e-08
0.00497034     	1.6878317e-08
0.00518395     	1.7296427e-08
0.00542139     	1.7726906e-08
0.00568505     	1.8189165e-08
0.00595404     	1.8628892e-08
0.0062143      	1.9049045e-08
0.0064687      	1.9437534e-08
0.00672407     	1.9827689e-08
0.00698341     	2.0207149e-08
0.00724555     	2.0595470e-08
0.00750815     	2.0973416e-08
0.00777023     	2.1362485e-08
0.0080321      	2.1745388e-08
0.0082944      	2.2145269e-08
0.00855734     	2.2544261e-08
0.00882082     	2.2964103e-08
0.00908464     	2.3386336e-08
0.00934862     	2.3832867e-08
0.00961275     	2.4282975e-08
0.00987705     	2.4757620e-08
0.0101415      	2.5235849e-08
0.0104062      	2.5738165e-08
0.0106709      	2.6245353e-08
0.0109358      	2.6777554e-08
0.0112007      	2.7314252e-08
0.0114658      	2.7875315e-08
0.0117309      	2.8440001e-08
0.0119961      	2.9028026e-08
0.0122614      	2.9621071e-08
0.0125268      	3.0236191e-08
0.0127923      	3.0852298e-08
0.0130547      	3.1481365e-08
0.0133104      	3.2091485e-08
0.0135598      	3.2704218e-08
0.0138031      	3.3300055e-08
0.0140406      	3.3897051e-08
0.0142724      	3.4478630e-08
0.0144989      	3.5060363e-08
0.0147204      	3.5624815e-08
0.0149373      	3.6189201e-08
0.0151497      	3.6735020e-08
0.0153579      	3.7279909e-08
0.0155621      	3.7808751e-08
0.0157624      	3.8337497e-08
0.0159592      	3.8850898e-08
0.0161525      	3.9364498e-08
0.0163424      	3.9863453e-08
0.0165292      	4.0362743e-08
0.016713       	4.0848046e-08
0.0168938      	4.1333875e-08
0.0170719      	4.1807410e-08
0.0172473      	4.2283136e-08
0.0174201      	4.2746108e-08
0.0175903      	4.3209930e-08
0.0177582      	4.3661577e-08
0.0179238      	4.4114271e-08
0.0180872      	4.4554036e-08
0.0182484      	4.4993889e-08
0.0184075      	4.5422688e-08
0.0185646      	4.5852893e-08
0.0187197      	4.6272516e-08
0.0188729      	4.6693710e-08
0.0190244      	4.7105167e-08
0.019174       	4.7520325e-08
0.0193219      	4.7925734e-08
0.0194682      	4.8332931e-08
0.0196128      	4.8730760e-08
0.0197558      	4.9130496e-08
0.0198973      	4.9521226e-08
0.0200373      	4.9913354e-08
0.0201759      	5.0295103e-08
0.020313       	5.0678961e-08
0.0204487      	5.1054455e-08
0.0205831      	5.1432123e-08
0.0207162      	5.1801709e-08
0.020848       	5.2173548e-08
0.0209786      	5.2537586e-08
0.0211079      	5.2903945e-08
