# Region type : patch inlet
# Faces        : 43858
# Area         : 7.2615141e-04
# Scale factor : 1.0000000e+00
# Time         	sum(phi)
0.0280222      	-6.9263004e-05
0.028105       	-6.9585598e-05
0.0281875      	-6.9907387e-05
0.0282696      	-7.0228378e-05
0.0283513      	-7.0548579e-05
0.0284326      	-7.0867998e-05
0.0285136      	-7.1186642e-05
0.0285942      	-7.1504519e-05
0.0286744      	-7.1821636e-05
0.0287543      	-7.2138000e-05
0.0288339      	-7.2453619e-05
0.0289131      	-7.2768499e-05
0.0289919      	-7.3082647e-05
0.0290705      	-7.3396069e-05
0.0291486      	-7.3708774e-05
0.0292265      	-7.4020766e-05
0.029304       	-7.4332053e-05
0.0293812      	-7.4642640e-05
0.0294581      	-7.4952535e-05
0.0295346      	-7.5261743e-05
0.0296109      	-7.5570269e-05
0.0296868      	-7.5878121e-05
0.0297624      	-7.6185304e-05
0.0298378      	-7.6491824e-05
0.0299128      	-7.6797686e-05
0.0299875      	-7.7102895e-05
0.0300619      	-7.7407831e-05
0.0301361      	-7.7712200e-05
0.0302099      	-7.8015931e-05
0.0302834      	-7.8319031e-05
0.0303567      	-7.8621504e-05
0.0304297      	-7.8923356e-05
0.0305024      	-7.9224591e-05
0.0305748      	-7.9525215e-05
0.030647       	-7.9825233e-05
0.0307189      	-8.0124649e-05
0.0307905      	-8.0423468e-05
0.0308618      	-8.0721695e-05
0.0309329      	-8.1019335e-05
0.0310038      	-8.1316368e-05
0.0310743      	-8.1612408e-05
0.0311446      	-8.1907876e-05
0.0312147      	-8.2202775e-05
0.0312845      	-8.2497110e-05
0.0313541      	-8.2790886e-05
0.0314234      	-8.3084106e-05
0.0314924      	-8.3376775e-05
0.0315613      	-8.3668897e-05
0.0316298      	-8.3960475e-05
0.0316982      	-8.4251515e-05
0.0317663      	-8.4542020e-05
0.0318342      	-8.4831993e-05
0.0319018      	-8.5121439e-05
0.0319692      	-8.5410361e-05
0.0320364      	-8.5698764e-05
0.0321034      	-8.5986651e-05
0.0321701      	-8.6274025e-05
0.0322366      	-8.6560890e-05
0.0323029      	-8.6847250e-05
0.032369       	-8.7133109e-05
0.0324348      	-8.7418469e-05
0.0325005      	-8.7703335e-05
0.0325659      	-8.7987709e-05
0.0326311      	-8.8271595e-05
0.0326961      	-8.8554997e-05
0.0327609      	-8.8837917e-05
0.0328255      	-8.9120359e-05
0.0328899      	-8.9402327e-05
0.0329541      	-8.9683822e-05
0.0330181      	-8.9964969e-05
0.0330819      	-9.0245952e-05
0.0331454      	-9.0526472e-05
0.0332088      	-9.0806531e-05
0.033272       	-9.1086133e-05
0.033335       	-9.1365281e-05
0.0333978      	-9.1643977e-05
0.0334604      	-9.1922225e-05
0.0335229      	-9.2200027e-05
0.0335851      	-9.2477386e-05
0.0336472      	-9.2754305e-05
0.033709       	-9.3030786e-05
0.0337707      	-9.3306833e-05
0.0338322      	-9.3582448e-05
0.0338935      	-9.3857634e-05
0.0339547      	-9.4132394e-05
0.0340156      	-9.4406623e-05
0.0340764      	-9.4680123e-05
0.034137       	-9.4953206e-05
0.0341974      	-9.5225873e-05
0.0342577      	-9.5498127e-05
0.0343178      	-9.5769971e-05
0.0343777      	-9.6041408e-05
0.0344375      	-9.6312439e-05
0.034497       	-9.6583067e-05
0.0345564      	-9.6853294e-05
0.0346157      	-9.7123124e-05
0.0346748      	-9.7392557e-05
0.0347337      	-9.7661597e-05
0.0347925      	-9.7930245e-05
0.034851       	-9.8198504e-05
0.0349095      	-9.8466377e-05
0.0349678      	-9.8733865e-05
0.0350259      	-9.9001152e-05
0.0350838      	-9.9268284e-05
0.0351416      	-9.9535037e-05
0.0351993      	-9.9801414e-05
0.0352568      	-1.0006742e-04
0.0353141      	-1.0033304e-04
0.0353713      	-1.0059830e-04
0.0354284      	-1.0086319e-04
0.0354853      	-1.0112772e-04
0.035542       	-1.0139188e-04
0.0355986      	-1.0165567e-04
0.035655       	-1.0191911e-04
0.0357113      	-1.0218219e-04
0.0357675      	-1.0244491e-04
0.0358235      	-1.0270728e-04
0.0358794      	-1.0296929e-04
0.0359351      	-1.0323096e-04
0.0359907      	-1.0349227e-04
0.0360462      	-1.0375291e-04
0.0361015      	-1.0401313e-04
0.0361566      	-1.0427301e-04
0.0362117      	-1.0453255e-04
0.0362666      	-1.0479175e-04
0.0363213      	-1.0505061e-04
0.0363759      	-1.0530914e-04
0.0364304      	-1.0556734e-04
0.0364848      	-1.0582520e-04
0.036539       	-1.0608273e-04
0.0365931      	-1.0633993e-04
0.0366471      	-1.0659681e-04
0.0367009      	-1.0685336e-04
0.0367546      	-1.0710959e-04
0.0368082      	-1.0736549e-04
0.0368616      	-1.0762108e-04
0.0369149      	-1.0787634e-04
0.0369681      	-1.0813129e-04
0.0370212      	-1.0838592e-04
0.0370741      	-1.0864024e-04
0.037127       	-1.0889424e-04
0.0371797      	-1.0914794e-04
0.0372322      	-1.0940132e-04
0.0372847      	-1.0965440e-04
0.037337       	-1.0990717e-04
0.0373892      	-1.1015963e-04
0.0374413      	-1.1041179e-04
0.0374933      	-1.1066365e-04
0.0375451      	-1.1091521e-04
0.0375969      	-1.1116647e-04
0.0376485      	-1.1141743e-04
0.0377         	-1.1166809e-04
0.0377514      	-1.1191846e-04
0.0378026      	-1.1216854e-04
0.0378538      	-1.1241832e-04
0.0379048      	-1.1266781e-04
0.0379558      	-1.1291701e-04
0.0380066      	-1.1316598e-04
0.0380573      	-1.1341499e-04
0.0381079      	-1.1366372e-04
0.0381584      	-1.1391216e-04
0.0382088      	-1.1416031e-04
0.038259       	-1.1440819e-04
0.0383092      	-1.1465578e-04
0.0383592      	-1.1490310e-04
0.0384092      	-1.1515013e-04
0.038459       	-1.1539689e-04
0.0385087      	-1.1564337e-04
0.0385583      	-1.1588958e-04
0.0386079      	-1.1613551e-04
0.0386573      	-1.1638117e-04
0.0387066      	-1.1662656e-04
0.0387558      	-1.1687168e-04
0.0388049      	-1.1711653e-04
0.0388539      	-1.1736111e-04
0.0389028      	-1.1760543e-04
0.0389516      	-1.1784948e-04
0.0390003      	-1.1809326e-04
0.0390488      	-1.1833641e-04
0.0390973      	-1.1857929e-04
0.0391457      	-1.1882191e-04
0.039194       	-1.1906427e-04
0.0392422      	-1.1930638e-04
0.0392903      	-1.1954823e-04
0.0393383      	-1.1978982e-04
0.0393862      	-1.2003116e-04
0.039434       	-1.2027224e-04
0.0394817      	-1.2051307e-04
0.0395293      	-1.2075365e-04
0.0395769      	-1.2099398e-04
0.0396243      	-1.2123406e-04
0.0396716      	-1.2147389e-04
0.0397189      	-1.2171347e-04
0.039766       	-1.2195281e-04
0.0398131      	-1.2219190e-04
0.03986        	-1.2243075e-04
0.0399069      	-1.2266935e-04
0.0399537      	-1.2290771e-04
0.0400004      	-1.2314585e-04
0.040047       	-1.2338634e-04
0.0400935      	-1.2362659e-04
0.0401399      	-1.2386660e-04
0.0401862      	-1.2410636e-04
0.0402324      	-1.2434588e-04
0.0402786      	-1.2458517e-04
0.0403246      	-1.2482421e-04
0.0403706      	-1.2506302e-04
0.0404165      	-1.2530159e-04
0.0404623      	-1.2553992e-04
0.040508       	-1.2577802e-04
0.0405536      	-1.2601589e-04
0.0405992      	-1.2625352e-04
0.0406446      	-1.2649092e-04
0.04069        	-1.2672809e-04
0.0407353      	-1.2696502e-04
0.0407805      	-1.2720173e-04
0.0408256      	-1.2743821e-04
0.0408706      	-1.2767446e-04
0.0409155      	-1.2791049e-04
0.0409604      	-1.2814629e-04
0.0410052      	-1.2838186e-04
0.0410499      	-1.2861721e-04
0.0410945      	-1.2885234e-04
0.041139       	-1.2908724e-04
0.0411835      	-1.2932192e-04
0.0412279      	-1.2955639e-04
0.0412721      	-1.2979063e-04
0.0413164      	-1.3002465e-04
0.0413605      	-1.3025845e-04
0.0414045      	-1.3049204e-04
0.0414485      	-1.3072541e-04
0.0414924      	-1.3095856e-04
0.0415362      	-1.3119150e-04
0.04158        	-1.3142422e-04
0.0416236      	-1.3165673e-04
0.0416672      	-1.3188902e-04
0.0417107      	-1.3212111e-04
0.0417542      	-1.3235298e-04
0.0417975      	-1.3258464e-04
0.0418408      	-1.3281610e-04
0.041884       	-1.3304734e-04
0.0419271      	-1.3327837e-04
0.0419702      	-1.3350920e-04
0.0420132      	-1.3373971e-04
0.0420561      	-1.3396977e-04
0.0420989      	-1.3419962e-04
0.0421417      	-1.3442926e-04
0.0421843      	-1.3465870e-04
0.042227       	-1.3488794e-04
