# Region type : patch Lc1_sub3
# Faces        : 58
# Area         : 1.3747090e-06
# Scale factor : 1.0000000e+00
# Time         	sum(phi)
6e-05          	6.1759874e-11
0.000132       	1.3632640e-10
0.0002184      	2.2594652e-10
0.00032208     	3.3441108e-10
0.000446496    	4.6541870e-10
0.000595795    	6.2487347e-10
0.000774954    	8.1863280e-10
0.000989945    	1.0558922e-09
0.00124793     	1.3460743e-09
0.00155752     	1.7036343e-09
0.00192903     	2.1436859e-09
0.00237483     	2.6888373e-09
0.0029098      	3.3631075e-09
0.00355176     	4.2017918e-09
0.00429766     	5.2099317e-09
0.00475367     	5.8617242e-09
0.00497034     	6.1756196e-09
0.00518395     	6.4898794e-09
0.00542139     	6.8400387e-09
0.00568505     	7.2349739e-09
0.00595404     	7.6399073e-09
0.0062143      	8.0386669e-09
0.0064687      	8.4300904e-09
0.00672407     	8.8290467e-09
0.00698341     	9.2355820e-09
0.00724555     	9.6523054e-09
0.00750815     	1.0071162e-08
0.00777023     	1.0495330e-08
0.0080321      	1.0920563e-08
0.0082944      	1.1352614e-08
0.00855734     	1.1787144e-08
0.00882082     	1.2228818e-08
0.00908464     	1.2672705e-08
0.00934862     	1.3123582e-08
0.00961275     	1.3576375e-08
0.00987705     	1.4035993e-08
0.0101415      	1.4497451e-08
0.0104062      	1.4965589e-08
0.0106709      	1.5435876e-08
0.0109358      	1.5913169e-08
0.0112007      	1.6392740e-08
0.0114658      	1.6879456e-08
0.0117309      	1.7368586e-08
0.0119961      	1.7865000e-08
0.0122614      	1.8364565e-08
0.0125268      	1.8871561e-08
0.0127923      	1.9381219e-08
0.0130547      	1.9892369e-08
0.0133104      	2.0392327e-08
0.0135598      	2.0886859e-08
0.0138031      	2.1371825e-08
0.0140406      	2.1851433e-08
0.0142724      	2.2322214e-08
0.0144989      	2.2788255e-08
0.0147204      	2.3245786e-08
0.0149373      	2.3699185e-08
0.0151497      	2.4144350e-08
0.0153579      	2.4585684e-08
0.0155621      	2.5019820e-08
0.0157624      	2.5450710e-08
0.0159592      	2.5874915e-08
0.0161525      	2.6296222e-08
0.0163424      	2.6711282e-08
0.0165292      	2.7123724e-08
0.016713       	2.7530297e-08
0.0168938      	2.7934500e-08
0.0170719      	2.8333408e-08
0.0172473      	2.8730501e-08
0.0174201      	2.9122349e-08
0.0175903      	2.9512211e-08
0.0177582      	2.9897095e-08
0.0179238      	3.0280163e-08
0.0180872      	3.0658191e-08
0.0182484      	3.1034278e-08
0.0184075      	3.1405853e-08
0.0185646      	3.1775884e-08
0.0187197      	3.2141597e-08
0.0188729      	3.2505884e-08
0.0190244      	3.2866126e-08
0.019174       	3.3225512e-08
0.0193219      	3.3580920e-08
0.0194682      	3.3935090e-08
0.0196128      	3.4285436e-08
0.0197558      	3.4634634e-08
0.0198973      	3.4980153e-08
0.0200373      	3.5324462e-08
0.0201759      	3.5664825e-08
0.020313       	3.6004196e-08
0.0204487      	3.6340142e-08
0.0205831      	3.6675160e-08
0.0207162      	3.7006864e-08
0.020848       	3.7337704e-08
0.0209786      	3.7665340e-08
0.0211079      	3.7992170e-08
0.0212361      	3.8315895e-08
0.0213631      	3.8638863e-08
0.021489       	3.8958819e-08
0.0216137      	3.9278067e-08
0.0217374      	3.9594393e-08
0.02186        	3.9910060e-08
0.0219815      	4.0222892e-08
0.0221021      	4.0535549e-08
0.0222216      	4.0845524e-08
0.0223402      	4.1154915e-08
0.0224579      	4.1461619e-08
0.0225745      	4.1767779e-08
0.0226903      	4.2071325e-08
0.0228052      	4.2374363e-08
0.0229192      	4.2674858e-08
0.0230323      	4.2974737e-08
0.0231446      	4.3271774e-08
0.0232561      	4.3568371e-08
0.0233667      	4.3862550e-08
0.0234765      	4.4156313e-08
0.0235856      	4.4447714e-08
0.0236939      	4.4738729e-08
0.0238014      	4.5027439e-08
0.0239082      	4.5315789e-08
0.0240142      	4.5601890e-08
0.0241196      	4.5887655e-08
0.0242242      	4.6171218e-08
0.0243281      	4.6454466e-08
0.0244314      	4.6735558e-08
0.024534       	4.7016357e-08
0.0246359      	4.7295044e-08
0.0247372      	4.7573459e-08
0.0248378      	4.7849808e-08
0.0249378      	4.8125907e-08
0.0250372      	4.8400166e-08
0.025136       	4.8674493e-08
0.0252341      	4.8946833e-08
0.0253317      	4.9218952e-08
0.0254287      	4.9489122e-08
0.0255252      	4.9759089e-08
0.025621       	5.0027145e-08
0.0257163      	5.0295013e-08
0.0258111      	5.0561007e-08
0.0259053      	5.0826831e-08
0.025999       	5.1090817e-08
0.0260921      	5.1354178e-08
0.0261848      	5.1615728e-08
0.0262769      	5.1877137e-08
0.0263686      	5.2136770e-08
0.0264597      	5.2396271e-08
0.0265503      	5.2654025e-08
0.0266405      	5.2911658e-08
0.0267302      	5.3167574e-08
0.0268194      	5.3423382e-08
0.0269082      	5.3677504e-08
0.0269965      	5.3931530e-08
0.0270843      	5.4184343e-08
0.0271717      	5.4437085e-08
0.0272587      	5.4688188e-08
0.0273452      	5.4939211e-08
0.0274313      	5.5188621e-08
0.027517       	5.5437961e-08
0.0276022      	5.5685712e-08
0.0276871      	5.5933403e-08
0.0277715      	5.6179530e-08
0.0278555      	5.6425608e-08
0.0279391      	5.6670146e-08
0.0280224      	5.6914520e-08
0.0281052      	5.7157045e-08
0.0281877      	5.7399537e-08
0.0282698      	5.7640534e-08
0.0283515      	5.7881504e-08
0.0284328      	5.8120998e-08
0.0285138      	5.8360470e-08
0.0285944      	5.8598486e-08
0.0286746      	5.8836487e-08
0.0287545      	5.9073053e-08
0.0288341      	5.9309610e-08
0.0289133      	5.9544754e-08
0.0289921      	5.9779896e-08
0.0290707      	6.0013642e-08
0.0291488      	6.0247391e-08
0.0292267      	6.0479762e-08
0.0293042      	6.0712139e-08
0.0293814      	6.0943154e-08
0.0294583      	6.1174180e-08
0.0295348      	6.1403860e-08
0.0296111      	6.1633557e-08
0.029687       	6.1861924e-08
0.0297626      	6.2090314e-08
0.029838       	6.2317391e-08
0.029913       	6.2544496e-08
0.0299877      	6.2770306e-08
0.0300621      	6.2996514e-08
0.0301362      	6.3221512e-08
0.0302101      	6.3446542e-08
0.0302836      	6.3670305e-08
0.0303569      	6.3894104e-08
0.0304299      	6.4116650e-08
0.0305026      	6.4339236e-08
0.030575       	6.4560583e-08
0.0306472      	6.4781976e-08
0.0307191      	6.5002145e-08
0.0307907      	6.5222363e-08
0.030862       	6.5441371e-08
0.0309331      	6.5660433e-08
0.0310039      	6.5878276e-08
