# Region type : patch Lc2
# Faces        : 204
# Area         : 3.3006346e-06
# Scale factor : 1.0000000e+00
# Time         	sum(phi)
6e-05          	1.3101332e-10
0.000132       	2.8948321e-10
0.0002184      	4.8043048e-10
0.00032208     	7.1219427e-10
0.000446496    	9.9305218e-10
0.000595795    	1.3362421e-09
0.000774954    	1.7553825e-09
0.000989945    	2.2719870e-09
0.00124793     	2.9093769e-09
0.00155752     	3.7036616e-09
0.00192903     	4.6956799e-09
0.00237483     	5.9474605e-09
0.0029098      	7.5318025e-09
0.00355176     	9.5564509e-09
0.00429766     	1.2066373e-08
0.00475367     	1.3719147e-08
0.00497034     	1.4525308e-08
0.00518395     	1.5338469e-08
0.00542139     	1.6252909e-08
0.00568505     	1.7291451e-08
0.00595404     	1.8365761e-08
0.0062143      	1.9429768e-08
0.0064687      	2.0482391e-08
0.00672407     	2.1560694e-08
0.00698341     	2.2667488e-08
0.00724555     	2.3807187e-08
0.00750815     	2.4960229e-08
0.00777023     	2.6131974e-08
0.0080321      	2.7313378e-08
0.0082944      	2.8516950e-08
0.00855734     	2.9733416e-08
0.00882082     	3.0972234e-08
0.00908464     	3.2222372e-08
0.00934862     	3.3493460e-08
0.00961275     	3.4774376e-08
0.00987705     	3.6075257e-08
0.0101415      	3.7385241e-08
0.0104062      	3.8714283e-08
0.0106709      	4.0052473e-08
0.0109358      	4.1409857e-08
0.0112007      	4.2776182e-08
0.0114658      	4.4161573e-08
0.0117309      	4.5555801e-08
0.0119961      	4.6969030e-08
0.0122614      	4.8392353e-08
0.0125268      	4.9834733e-08
0.0127923      	5.1285954e-08
0.0130547      	5.2739085e-08
0.0133104      	5.4161647e-08
0.0135598      	5.5566316e-08
0.0138031      	5.6944629e-08
0.0140406      	5.8305312e-08
0.0142724      	5.9641375e-08
0.0144989      	6.0961834e-08
0.0147204      	6.2259004e-08
0.0149373      	6.3542470e-08
0.0151497      	6.4803804e-08
0.0153579      	6.6052601e-08
0.0155621      	6.7281963e-08
0.0157624      	6.8500480e-08
0.0159592      	6.9701063e-08
0.0161525      	7.0891902e-08
0.0163424      	7.2066082e-08
0.0165292      	7.3231450e-08
0.016713       	7.4381279e-08
0.0168938      	7.5523116e-08
0.0170719      	7.6650907e-08
0.0172473      	7.7772148e-08
0.0174201      	7.8879684e-08
0.0175903      	7.9980527e-08
0.0177582      	8.1068444e-08
0.0179238      	8.2150222e-08
0.0180872      	8.3219123e-08
0.0182484      	8.4281798e-08
0.0184075      	8.5332868e-08
0.0185646      	8.6378698e-08
0.0187197      	8.7413475e-08
0.0188729      	8.8443395e-08
0.0190244      	8.9462965e-08
0.019174       	9.0479005e-08
0.0193219      	9.1484951e-08
0.0194682      	9.2486660e-08
0.0196128      	9.3478698e-08
0.0197558      	9.4466781e-08
0.0198973      	9.5445588e-08
0.0200373      	9.6420392e-08
0.0201759      	9.7385428e-08
0.020313       	9.8346997e-08
0.0204487      	9.9299974e-08
0.0205831      	1.0024968e-07
0.0207162      	1.0119110e-07
0.020848       	1.0212945e-07
0.0209786      	1.0305980e-07
0.0211079      	1.0398724e-07
0.0212361      	1.0490695e-07
0.0213631      	1.0582391e-07
0.021489       	1.0673337e-07
