# Region type : patch Lc1_sub2
# Faces        : 94
# Area         : 1.9053909e-06
# Scale factor : 1.0000000e+00
# Time         	sum(phi)
0.0307191      	9.8692753e-08
0.0307907      	9.9027292e-08
0.030862       	9.9360088e-08
0.0309331      	9.9692843e-08
0.0310039      	1.0002384e-07
0.0310745      	1.0035427e-07
0.0311448      	1.0068298e-07
0.0312149      	1.0101168e-07
0.0312847      	1.0133869e-07
0.0313542      	1.0166567e-07
0.0314236      	1.0199099e-07
0.0314926      	1.0231629e-07
0.0315614      	1.0263993e-07
0.03163        	1.0296356e-07
0.0316984      	1.0328556e-07
0.0317665      	1.0360755e-07
0.0318343      	1.0392792e-07
0.031902       	1.0424829e-07
0.0319694      	1.0456706e-07
0.0320366      	1.0488583e-07
0.0321035      	1.0520302e-07
0.0321703      	1.0552022e-07
0.0322368      	1.0583584e-07
0.0323031      	1.0615148e-07
0.0323692      	1.0646555e-07
0.032435       	1.0677965e-07
0.0325006      	1.0709220e-07
0.0325661      	1.0740477e-07
0.0326313      	1.0771581e-07
0.0326963      	1.0802687e-07
0.0327611      	1.0833642e-07
0.0328257      	1.0864600e-07
0.0328901      	1.0895408e-07
0.0329543      	1.0926220e-07
0.0330182      	1.0956899e-07
0.033082       	1.0987621e-07
0.0331456      	1.1018196e-07
0.033209       	1.1048774e-07
0.0332722      	1.1079207e-07
0.0333352      	1.1109644e-07
0.033398       	1.1139935e-07
0.0334606      	1.1170231e-07
0.033523       	1.1200384e-07
0.0335853      	1.1230541e-07
0.0336473      	1.1260556e-07
0.0337092      	1.1290577e-07
0.0337709      	1.1320457e-07
0.0338324      	1.1350342e-07
0.0338937      	1.1380088e-07
0.0339548      	1.1409840e-07
0.0340158      	1.1439439e-07
0.0340766      	1.1469005e-07
0.0341372      	1.1498433e-07
0.0341976      	1.1527869e-07
0.0342579      	1.1557168e-07
0.0343179      	1.1586474e-07
0.0343779      	1.1615645e-07
0.0344376      	1.1644823e-07
0.0344972      	1.1673868e-07
0.0345566      	1.1702919e-07
0.0346158      	1.1731838e-07
0.0346749      	1.1760763e-07
0.0347338      	1.1789558e-07
0.0347926      	1.1818359e-07
0.0348512      	1.1847031e-07
0.0349096      	1.1875710e-07
0.0349679      	1.1904260e-07
0.035026       	1.1932842e-07
0.035084       	1.1961325e-07
0.0351418      	1.1989817e-07
0.0351994      	1.2018180e-07
0.0352569      	1.2046552e-07
0.0353143      	1.2074797e-07
0.0353715      	1.2103051e-07
0.0354285      	1.2131178e-07
0.0354854      	1.2159315e-07
0.0355422      	1.2187327e-07
0.0355987      	1.2215347e-07
0.0356552      	1.2243244e-07
0.0357115      	1.2271150e-07
0.0357677      	1.2298933e-07
0.0358237      	1.2326725e-07
0.0358795      	1.2354396e-07
0.0359353      	1.2382077e-07
0.0359908      	1.2409636e-07
0.0360463      	1.2437162e-07
0.0361016      	1.2464559e-07
0.0361568      	1.2491966e-07
0.0362118      	1.2519255e-07
0.0362667      	1.2546553e-07
0.0363215      	1.2573733e-07
0.0363761      	1.2600924e-07
0.0364306      	1.2627997e-07
0.0364849      	1.2655080e-07
0.0365391      	1.2682046e-07
0.0365932      	1.2709023e-07
0.0366472      	1.2735884e-07
0.036701       	1.2762756e-07
0.0367547      	1.2789512e-07
0.0368083      	1.2816280e-07
0.0368618      	1.2842933e-07
0.0369151      	1.2869597e-07
0.0369683      	1.2896148e-07
0.0370213      	1.2922711e-07
0.0370743      	1.2949160e-07
0.0371271      	1.2975622e-07
0.0371798      	1.3001971e-07
0.0372324      	1.3028331e-07
0.0372848      	1.3054580e-07
0.0373371      	1.3080841e-07
0.0373893      	1.3106991e-07
0.0374414      	1.3133153e-07
0.0374934      	1.3159205e-07
0.0375453      	1.3185269e-07
0.037597       	1.3211223e-07
0.0376486      	1.3237189e-07
0.0377001      	1.3263047e-07
0.0377515      	1.3288917e-07
0.0378028      	1.3314679e-07
0.0378539      	1.3340454e-07
0.037905       	1.3366121e-07
