# Region type : patch Lc1_sub2
# Faces        : 94
# Area         : 1.9053909e-06
# Scale factor : 1.0000000e+00
# Time         	sum(phi)
6e-05          	8.3141041e-11
0.000132       	1.8346571e-10
0.0002184      	3.0398370e-10
0.00032208     	4.4979691e-10
0.000446496    	6.2591438e-10
0.000595795    	8.4038925e-10
0.000774954    	1.1013511e-09
0.000989945    	1.4216967e-09
0.00124793     	1.8150957e-09
0.00155752     	2.3027654e-09
0.00192903     	2.9080552e-09
0.00237483     	3.6663218e-09
0.0029098      	4.6175754e-09
0.00355176     	5.8215858e-09
0.00429765     	7.2977677e-09
0.00475382     	8.2615204e-09
0.00497048     	8.7285122e-09
0.00518408     	9.1980749e-09
0.00542151     	9.7236394e-09
0.00568516     	1.0318122e-08
0.00595414     	1.0929816e-08
0.0062144      	1.1533244e-08
0.00646879     	1.2127199e-08
0.00672414     	1.2733357e-08
0.00698347     	1.3352422e-08
0.0072456      	1.3987478e-08
0.0075082      	1.4626772e-08
0.00777027     	1.5274121e-08
0.00803213     	1.5923645e-08
0.00829441     	1.6583138e-08
0.00855734     	1.7246588e-08
0.00882083     	1.7920116e-08
0.00908463     	1.8596756e-08
0.00934861     	1.9282773e-08
0.00961272     	1.9971107e-08
0.00987701     	2.0668288e-08
0.0101415      	2.1367411e-08
0.0104061      	2.2074908e-08
0.0106708      	2.2784479e-08
0.0109356      	2.3502615e-08
0.0112005      	2.4222800e-08
0.0114655      	2.4951570e-08
0.0117307      	2.5682410e-08
0.0119958      	2.6421869e-08
0.0122611      	2.7164259e-08
0.0125265      	2.7915359e-08
0.0127919      	2.8668645e-08
0.0130543      	2.9421749e-08
0.0133099      	3.0156705e-08
0.0135591      	3.0881555e-08
0.0138025      	3.1591017e-08
0.01404        	3.2290790e-08
0.0142718      	3.2976245e-08
0.0144983      	3.3653102e-08
0.0147199      	3.4316360e-08
0.0149367      	3.4972112e-08
0.0151492      	3.5614896e-08
0.0153574      	3.6250807e-08
0.0155616      	3.6875360e-08
0.0157619      	3.7494020e-08
0.0159587      	3.8102185e-08
0.016152       	3.8705075e-08
0.0163419      	3.9298201e-08
0.0165288      	3.9886565e-08
0.0167125      	4.0465805e-08
0.0168934      	4.1040737e-08
0.0170714      	4.1607428e-08
0.0172468      	4.2170666e-08
0.0174196      	4.2725823e-08
0.0175899      	4.3277379e-08
0.0177578      	4.3821299e-08
0.0179234      	4.4361923e-08
0.0180867      	4.4894901e-08
0.0182479      	4.5424481e-08
0.0184071      	4.5947177e-08
0.0185642      	4.6467066e-08
0.0187193      	4.6980383e-08
0.0188726      	4.7491099e-08
0.019024       	4.7995657e-08
0.0191736      	4.8498427e-08
0.0193216      	4.8995171e-08
0.0194678      	4.9489645e-08
0.0196124      	4.9978337e-08
0.0197555      	5.0464913e-08
0.019897       	5.0945935e-08
0.020037       	5.1424791e-08
0.0201755      	5.1897761e-08
0.0203126      	5.2368882e-08
0.0204484      	5.2834844e-08
0.0205828      	5.3299064e-08
0.0207159      	5.3758299e-08
0.0208477      	5.4215896e-08
0.0209783      	5.4668677e-08
0.0211076      	5.5119917e-08
0.0212358      	5.5566487e-08
0.0213628      	5.6011601e-08
0.0214886      	5.6452184e-08
0.0216134      	5.6891391e-08
0.021737       	5.7326204e-08
0.0218597      	5.7759720e-08
0.0219812      	5.8188974e-08
0.0221018      	5.8617593e-08
0.0222213      	5.9042171e-08
0.0223399      	5.9465576e-08
0.0224576      	5.9884942e-08
0.0225742      	6.0303199e-08
0.02269        	6.0717524e-08
0.0228049      	6.1130802e-08
0.0229189      	6.1540253e-08
0.023032       	6.1948522e-08
0.0231443      	6.2352572e-08
0.0232558      	6.2755683e-08
0.0233664      	6.3155156e-08
0.0234763      	6.3553730e-08
0.0235853      	6.3948749e-08
0.0236936      	6.4342912e-08
0.0238011      	6.4733604e-08
0.0239079      	6.5123485e-08
0.024014       	6.5509977e-08
0.0241193      	6.5895699e-08
0.0242239      	6.6278102e-08
0.0243279      	6.6659767e-08
0.0244311      	6.7038181e-08
0.0245337      	6.7415892e-08
0.0246356      	6.7790418e-08
0.0247369      	6.8164276e-08
0.0248375      	6.8535017e-08
0.0249375      	6.8905125e-08
0.0250369      	6.9272425e-08
0.0251357      	6.9639531e-08
0.0252339      	7.0003636e-08
0.0253315      	7.0367158e-08
0.0254285      	7.0727739e-08
0.0255249      	7.1087764e-08
0.0256208      	7.1444904e-08
0.0257161      	7.1801516e-08
0.0258108      	7.2155297e-08
0.0259051      	7.2508579e-08
0.0259987      	7.2859085e-08
0.0260919      	7.3208488e-08
0.0261846      	7.3555155e-08
0.0262767      	7.3901374e-08
0.0263683      	7.4244908e-08
0.0264595      	7.4588011e-08
0.0265501      	7.4928472e-08
0.0266403      	7.5268522e-08
0.02673        	7.5605976e-08
0.0268192      	7.5943039e-08
0.0269079      	7.6277551e-08
0.0269962      	7.6611694e-08
0.0270841      	7.6943925e-08
0.0271715      	7.7275827e-08
0.0272584      	7.7605249e-08
0.027345       	7.7934331e-08
0.0274311      	7.8260973e-08
0.0275167      	7.8587291e-08
0.027602       	7.8911206e-08
0.0276868      	7.9234813e-08
0.0277713      	7.9556056e-08
0.0278553      	7.9877009e-08
0.0279389      	8.0195635e-08
0.0280222      	8.0513825e-08
