# Region type : patch Rc1_sub2
# Faces        : 118
# Area         : 2.8615821e-06
# Scale factor : 1.0000000e+00
# Time         	sum(phi)
6e-05          	1.1466715e-10
0.000132       	2.5290688e-10
0.0002184      	4.1880551e-10
0.00032208     	6.1927436e-10
0.000446496    	8.6115035e-10
0.000595795    	1.1553544e-09
0.000774954    	1.5129617e-09
0.000989945    	1.9514267e-09
0.00124793     	2.4893420e-09
0.00155752     	3.1554890e-09
0.00192903     	3.9818489e-09
0.00237483     	5.0171410e-09
0.0029098      	6.3178737e-09
0.00355176     	7.9687333e-09
0.00429766     	1.0004185e-08
0.00475367     	1.1341915e-08
0.00497034     	1.1994195e-08
0.00518395     	1.2651656e-08
0.00542139     	1.3390453e-08
0.00568505     	1.4229478e-08
0.00595404     	1.5097331e-08
0.0062143      	1.5957404e-08
0.0064687      	1.6808611e-08
0.00672407     	1.7681360e-08
0.00698341     	1.8577780e-08
0.00724555     	1.9501923e-08
0.00750815     	2.0437865e-08
0.00777023     	2.1390415e-08
0.0080321      	2.2352091e-08
0.0082944      	2.3333483e-08
0.00855734     	2.4326916e-08
0.00882082     	2.5340488e-08
0.00908464     	2.6365080e-08
0.00934862     	2.7408922e-08
0.00961275     	2.8462734e-08
0.00987705     	2.9535114e-08
0.0101415      	3.0616991e-08
0.0104062      	3.1716802e-08
0.0106709      	3.2826286e-08
0.0109358      	3.3953911e-08
0.0112007      	3.5091091e-08
0.0114658      	3.6246356e-08
0.0117309      	3.7411117e-08
0.0119961      	3.8593912e-08
0.0122614      	3.9787296e-08
0.0125268      	4.0998750e-08
0.0127923      	4.2219675e-08
0.0130547      	4.3444178e-08
0.0133104      	4.4644781e-08
0.0135598      	4.5832018e-08
0.0138031      	4.6998611e-08
0.0140406      	4.8151745e-08
0.0142724      	4.9285453e-08
0.0144989      	5.0407170e-08
0.0147204      	5.1510345e-08
0.0149373      	5.2602955e-08
0.0151497      	5.3677822e-08
0.0153579      	5.4742977e-08
0.0155621      	5.5792582e-08
0.0157624      	5.6833814e-08
0.0159592      	5.7860663e-08
0.0161525      	5.8879989e-08
0.0163424      	5.9885937e-08
0.0165292      	6.0885084e-08
0.016713       	6.1871733e-08
0.0168938      	6.2852212e-08
0.0170719      	6.3821415e-08
0.0172473      	6.4785634e-08
0.0174201      	6.5738809e-08
0.0175903      	6.6686824e-08
0.0177582      	6.7624414e-08
0.0179238      	6.8557275e-08
0.0180872      	6.9479701e-08
0.0182484      	7.0397288e-08
0.0184075      	7.1305522e-08
0.0185646      	7.2209752e-08
0.0187197      	7.3105075e-08
0.0188729      	7.3996694e-08
0.0190244      	7.4879983e-08
0.019174       	7.5760705e-08
0.0193219      	7.6633286e-08
0.0194682      	7.7502659e-08
0.0196128      	7.8364240e-08
0.0197558      	7.9222841e-08
0.0198973      	8.0073972e-08
0.0200373      	8.0922061e-08
0.0201759      	8.1762239e-08
0.020313       	8.2599842e-08
0.0204487      	8.3430551e-08
0.0205831      	8.4258847e-08
0.0207162      	8.5080495e-08
0.020848       	8.5899883e-08
0.0209786      	8.6712860e-08
0.0211079      	8.7523722e-08
0.0212361      	8.8328387e-08
0.0213631      	8.9131067e-08
0.021489       	8.9927751e-08
0.0216137      	9.0722572e-08
0.0217374      	9.1511590e-08
0.02186        	9.2298859e-08
0.0219815      	9.3080507e-08
0.0221021      	9.3861325e-08
0.0222216      	9.4636829e-08
0.0223402      	9.5410769e-08
0.0224579      	9.6179407e-08
0.0225745      	9.6946576e-08
0.0226903      	9.7708597e-08
0.0228052      	9.8469239e-08
0.0229192      	9.9224878e-08
0.0230323      	9.9978953e-08
0.0231446      	1.0072749e-07
0.0232561      	1.0147482e-07
0.0233667      	1.0221741e-07
0.0234765      	1.0295885e-07
0.0235856      	1.0369568e-07
0.0236939      	1.0443142e-07
0.0238014      	1.0516266e-07
0.0239082      	1.0589288e-07
0.0240142      	1.0661871e-07
0.0241196      	1.0734357e-07
0.0242242      	1.0806414e-07
0.0243281      	1.0878381e-07
0.0244314      	1.0949927e-07
0.024534       	1.1021388e-07
0.0246359      	1.1092439e-07
0.0247372      	1.1163408e-07
0.0248378      	1.1233977e-07
