# Region type : patch Rc1_sub2
# Faces        : 118
# Area         : 2.8615821e-06
# Scale factor : 1.0000000e+00
# Time         	sum(phi)
6e-05          	1.1466715e-10
0.000132       	2.5290637e-10
0.0002184      	4.1880306e-10
0.00032208     	6.1926630e-10
0.000446496    	8.6112877e-10
0.000595795    	1.1553030e-09
0.000774954    	1.5128487e-09
0.000989945    	1.9511915e-09
0.00124793     	2.4888696e-09
0.00155752     	3.1545647e-09
0.00192903     	3.9800787e-09
0.00237483     	5.0138070e-09
0.0029098      	6.3116642e-09
0.00355176     	7.9572192e-09
0.00429765     	9.9831608e-09
0.00475382     	1.1314361e-08
0.00497048     	1.1962854e-08
0.00518408     	1.2616266e-08
0.00542151     	1.3350107e-08
0.00568516     	1.4183124e-08
0.00595414     	1.5044209e-08
0.0062144      	1.5897136e-08
0.00646879     	1.6740698e-08
0.00672414     	1.7605136e-08
0.00698347     	1.8492389e-08
0.0072456      	1.9406552e-08
0.0075082      	2.0331675e-08
0.00777027     	2.1272620e-08
0.00803213     	2.2221798e-08
0.00829441     	2.3189808e-08
0.00855734     	2.4168886e-08
0.00882083     	2.5167161e-08
0.00908463     	2.6175395e-08
0.00934861     	2.7201839e-08
0.00961272     	2.8237128e-08
0.00987701     	2.9289897e-08
0.0101415      	3.0350975e-08
0.0104061      	3.1428823e-08
0.0106708      	3.2515064e-08
0.0109356      	3.3618205e-08
0.0112005      	3.4729568e-08
0.0114655      	3.5857729e-08
0.0117307      	3.6993995e-08
0.0119958      	3.8146938e-08
0.0122611      	3.9309005e-08
0.0125265      	4.0487712e-08
0.0127919      	4.1674355e-08
0.0130543      	4.2863412e-08
0.0133099      	4.4028007e-08
0.0135591      	4.5178768e-08
0.0138025      	4.6308655e-08
0.01404        	4.7424817e-08
0.0142718      	4.8521131e-08
0.0144983      	4.9605115e-08
0.0147199      	5.0670155e-08
0.0149367      	5.1724318e-08
0.0151492      	5.2760359e-08
0.0153574      	5.3786399e-08
0.0155616      	5.4796534e-08
0.0157619      	5.5798022e-08
0.0159587      	5.6784795e-08
0.016152       	5.7763786e-08
0.0163419      	5.8729078e-08
0.0165288      	5.9687320e-08
0.0167125      	6.0632760e-08
0.0168934      	6.1571792e-08
0.0170714      	6.2499257e-08
0.0172468      	6.3421518e-08
0.0174196      	6.4332454e-08
0.0175899      	6.5238019e-08
0.0177578      	6.6132895e-08
0.0179234      	6.7022841e-08
0.0180867      	6.7902099e-08
0.0182479      	6.8776321e-08
0.0184071      	6.9640940e-08
0.0185642      	7.0501369e-08
0.0187193      	7.1352648e-08
0.0188726      	7.2200048e-08
0.019024       	7.3038883e-08
0.0191736      	7.3874983e-08
0.0193216      	7.4702719e-08
0.0194678      	7.5527084e-08
0.0196124      	7.6343442e-08
0.0197555      	7.7156663e-08
0.019897       	7.7962206e-08
0.020037       	7.8764560e-08
0.0201755      	7.9558796e-08
0.0203126      	8.0350310e-08
0.0204484      	8.1134733e-08
0.0205828      	8.1916603e-08
0.0207159      	8.2691635e-08
0.0208477      	8.3464273e-08
0.0209783      	8.4230313e-08
0.0211076      	8.4994105e-08
0.0212358      	8.5751520e-08
0.0213628      	8.6506821e-08
0.0214886      	8.7255951e-08
0.0216134      	8.8003093e-08
0.021737       	8.8744260e-08
0.0218597      	8.9483558e-08
0.0219812      	9.0217070e-08
0.0221018      	9.0949636e-08
0.0222213      	9.1676726e-08
0.0223399      	9.2402141e-08
0.0224576      	9.3122094e-08
0.0225742      	9.3840473e-08
0.02269        	9.4553546e-08
0.0228049      	9.5265135e-08
0.0229189      	9.5971567e-08
0.023032       	9.6676336e-08
0.0231443      	9.7375416e-08
0.0232558      	9.8073184e-08
0.0233664      	9.8766072e-08
0.0234763      	9.9457716e-08
0.0235853      	1.0014460e-07
0.0236936      	1.0083030e-07
0.0238011      	1.0151136e-07
0.0239079      	1.0219131e-07
0.024014       	1.0286672e-07
0.0241193      	1.0354109e-07
0.0242239      	1.0421103e-07
0.0243279      	1.0487997e-07
0.0244311      	1.0554458e-07
0.0245337      	1.0620825e-07
0.0246356      	1.0686769e-07
0.0247369      	1.0752623e-07
0.0248375      	1.0818063e-07
0.0249375      	1.0883420e-07
0.0250369      	1.0948405e-07
0.0251357      	1.1013367e-07
0.0252339      	1.1077931e-07
0.0253315      	1.1142419e-07
0.0254285      	1.1206518e-07
0.0255249      	1.1270545e-07
0.0256208      	1.1334191e-07
0.0257161      	1.1397768e-07
0.0258108      	1.1460973e-07
0.0259051      	1.1524113e-07
0.0259987      	1.1586888e-07
0.0260919      	1.1649515e-07
0.0261846      	1.1711783e-07
0.0262767      	1.1773994e-07
0.0263683      	1.1835853e-07
0.0264595      	1.1897659e-07
0.0265501      	1.1959119e-07
0.0266403      	1.2020528e-07
0.02673        	1.2081597e-07
0.0268192      	1.2142618e-07
0.0269079      	1.2203306e-07
0.0269962      	1.2263949e-07
0.0270841      	1.2324346e-07
0.0271715      	1.2384704e-07
0.0272584      	1.2444738e-07
0.027345       	1.2504732e-07
0.0274311      	1.2564408e-07
0.0275167      	1.2624046e-07
0.027602       	1.2683371e-07
0.0276868      	1.2742661e-07
0.0277713      	1.2801642e-07
0.0278553      	1.2860591e-07
0.0279389      	1.2919237e-07
0.0280222      	1.2977830e-07
0.028105       	1.3036063e-07
0.0281875      	1.3094268e-07
0.0282696      	1.3152179e-07
0.0283513      	1.3210064e-07
0.0284326      	1.3267660e-07
0.0285136      	1.3325231e-07
0.0285942      	1.3382517e-07
0.0286744      	1.3439780e-07
0.0287543      	1.3496762e-07
0.0288339      	1.3553722e-07
0.0289131      	1.3610405e-07
0.0289919      	1.3667068e-07
0.0290705      	1.3723459e-07
0.0291486      	1.3779831e-07
0.0292265      	1.3835934e-07
0.029304       	1.3892019e-07
0.0293812      	1.3947839e-07
0.0294581      	1.4003643e-07
0.0295346      	1.4059185e-07
0.0296109      	1.4114713e-07
0.0296868      	1.4169982e-07
0.0297624      	1.4225237e-07
0.0298378      	1.4280238e-07
0.0299128      	1.4335226e-07
0.0299875      	1.4389963e-07
0.0300619      	1.4444757e-07
0.0301361      	1.4499315e-07
0.0302099      	1.4553863e-07
0.0302834      	1.4608165e-07
0.0303567      	1.4662458e-07
0.0304297      	1.4716507e-07
0.0305024      	1.4770549e-07
0.0305748      	1.4824351e-07
0.030647       	1.4878146e-07
0.0307189      	1.4931705e-07
0.0307905      	1.4985257e-07
0.0308618      	1.5038576e-07
0.0309329      	1.5091890e-07
0.0310038      	1.5144968e-07
0.0310743      	1.5197968e-07
0.0311446      	1.5250739e-07
0.0312147      	1.5303509e-07
0.0312845      	1.5356052e-07
0.0313541      	1.5408594e-07
0.0314234      	1.5460913e-07
0.0314924      	1.5513230e-07
0.0315613      	1.5565327e-07
0.0316298      	1.5617423e-07
0.0316982      	1.5669301e-07
0.0317663      	1.5721179e-07
0.0318342      	1.5772840e-07
0.0319018      	1.5824504e-07
0.0319692      	1.5875953e-07
0.0320364      	1.5927405e-07
0.0321034      	1.5978644e-07
0.0321701      	1.6029887e-07
0.0322366      	1.6080920e-07
0.0323029      	1.6131956e-07
