# Region type : patch Lc2_sub1
# Faces        : 64
# Area         : 1.2160938e-06
# Scale factor : 1.0000000e+00
# Time         	sum(phi)
6e-05          	2.3527483e-10
0.000132       	5.1875577e-10
0.0002184      	8.5834308e-10
0.00032208     	1.2674063e-09
0.000446496    	1.7581616e-09
0.000595795    	2.3498081e-09
0.000774954    	3.0589966e-09
0.000989945    	3.9110485e-09
0.00124793     	4.9256447e-09
0.00155752     	6.1312189e-09
0.00192903     	7.5425544e-09
0.00237483     	9.1785336e-09
0.0029098      	1.1029670e-08
0.00355176     	1.3085431e-08
0.00429766     	1.5231406e-08
0.00475367     	1.6474131e-08
0.00497034     	1.7027756e-08
0.00518395     	1.7562853e-08
0.00542139     	1.8129367e-08
0.00568505     	1.8745133e-08
0.00595404     	1.9343852e-08
0.0062143      	1.9916025e-08
0.0064687      	2.0452171e-08
0.00672407     	2.0986328e-08
0.00698341     	2.1508713e-08
0.00724555     	2.2035018e-08
0.00750815     	2.2545766e-08
0.00777023     	2.3059061e-08
0.0080321      	2.3559432e-08
0.0082944      	2.4067774e-08
0.00855734     	2.4568213e-08
0.00882082     	2.5080162e-08
0.00908464     	2.5587236e-08
0.00934862     	2.6109236e-08
0.00961275     	2.6628080e-08
0.00987705     	2.7162996e-08
0.0101415      	2.7695840e-08
0.0104062      	2.8245532e-08
0.0106709      	2.8795551e-08
0.0109358      	2.9364570e-08
0.0112007      	2.9934962e-08
0.0114658      	3.0525172e-08
0.0117309      	3.1117364e-08
0.0119961      	3.1729817e-08
0.0122614      	3.2346823e-08
0.0125268      	3.2984238e-08
0.0127923      	3.3623799e-08
0.0130547      	3.4275663e-08
0.0133104      	3.4910395e-08
0.0135598      	3.5547643e-08
0.0138031      	3.6170266e-08
0.0140406      	3.6794439e-08
0.0142724      	3.7405517e-08
0.0144989      	3.8017482e-08
0.0147204      	3.8614822e-08
0.0149373      	3.9212904e-08
0.0151497      	3.9795201e-08
0.0153579      	4.0377405e-08
0.0155621      	4.0945972e-08
0.0157624      	4.1515060e-08
0.0159592      	4.2070992e-08
0.0161525      	4.2627558e-08
0.0163424      	4.3171438e-08
0.0165292      	4.3715910e-08
0.016713       	4.4248116e-08
0.0168938      	4.4780921e-08
0.0170719      	4.5302820e-08
0.0172473      	4.5826658e-08
0.0174201      	4.6339042e-08
0.0175903      	4.6852033e-08
0.0177582      	4.7353958e-08
0.0179238      	4.7856545e-08
0.0180872      	4.8347282e-08
0.0182484      	4.8837717e-08
0.0184075      	4.9317881e-08
0.0185646      	4.9798833e-08
0.0187197      	5.0269852e-08
0.0188729      	5.0741731e-08
0.0190244      	5.1204367e-08
0.019174       	5.1669696e-08
0.0193219      	5.2125728e-08
0.0194682      	5.2582702e-08
0.0196128      	5.3030679e-08
0.0197558      	5.3479671e-08
0.0198973      	5.3919960e-08
0.0200373      	5.4360794e-08
0.0201759      	5.4791671e-08
0.020313       	5.5223712e-08
0.0204487      	5.5647579e-08
0.0205831      	5.6072658e-08
0.0207162      	5.6489811e-08
0.020848       	5.6908244e-08
0.0209786      	5.7319001e-08
0.0211079      	5.7731103e-08
0.0212361      	5.8135745e-08
0.0213631      	5.8541776e-08
0.021489       	5.8940554e-08
0.0216137      	5.9340769e-08
0.0217374      	5.9733938e-08
0.02186        	6.0128600e-08
0.0219815      	6.0516422e-08
0.0221021      	6.0907457e-08
0.0222216      	6.1292118e-08
0.0223402      	6.1678320e-08
0.0224579      	6.2058013e-08
0.0225745      	6.2439281e-08
0.0226903      	6.2814205e-08
0.0228052      	6.3190742e-08
0.0229192      	6.3561097e-08
0.0230323      	6.3932548e-08
0.0231446      	6.4296587e-08
0.0232561      	6.4662300e-08
0.0233667      	6.5022122e-08
