# Region type : patch Lc2_sub1
# Faces        : 64
# Area         : 1.2160938e-06
# Scale factor : 1.0000000e+00
# Time         	sum(phi)
6e-05          	2.3527483e-10
0.000132       	5.1875460e-10
0.0002184      	8.5833745e-10
0.00032208     	1.2673877e-09
0.000446496    	1.7581116e-09
0.000595795    	2.3496892e-09
0.000774954    	3.0587352e-09
0.000989945    	3.9105067e-09
0.00124793     	4.9245570e-09
0.00155752     	6.1290839e-09
0.00192903     	7.5386331e-09
0.00237483     	9.1716184e-09
0.0029098      	1.1017693e-08
0.00355176     	1.3064932e-08
0.00429765     	1.5196984e-08
0.00475382     	1.6430814e-08
0.00497048     	1.6979149e-08
0.00518408     	1.7508199e-08
0.00542151     	1.8066747e-08
0.00568516     	1.8672223e-08
0.00595414     	1.9258776e-08
0.0062144      	1.9817701e-08
0.00646879     	2.0339425e-08
0.00672414     	2.0857722e-08
0.00698347     	2.1362472e-08
0.0072456      	2.1869527e-08
0.0075082      	2.2359437e-08
0.00777027     	2.2850533e-08
0.00803213     	2.3327213e-08
0.00829441     	2.3810466e-08
0.00855734     	2.4284282e-08
0.00882083     	2.4768232e-08
0.00908463     	2.5245818e-08
0.00934861     	2.5736996e-08
0.00961272     	2.6223557e-08
0.00987701     	2.6724889e-08
0.0101415      	2.7222711e-08
0.0104061      	2.7736087e-08
0.0106708      	2.8248347e-08
0.0109356      	2.8778317e-08
0.0112005      	2.9308226e-08
0.0114655      	2.9856661e-08
0.0117307      	3.0405628e-08
0.0119958      	3.0973557e-08
0.0122611      	3.1544566e-08
0.0125265      	3.2134649e-08
0.0127919      	3.2725371e-08
0.0130543      	3.3327609e-08
0.0133099      	3.3912600e-08
0.0135591      	3.4500134e-08
0.0138025      	3.5073064e-08
0.01404        	3.5647712e-08
0.0142718      	3.6209214e-08
0.0144983      	3.6771699e-08
0.0147199      	3.7319485e-08
0.0149367      	3.7868094e-08
0.0151492      	3.8400841e-08
0.0153574      	3.8933712e-08
0.0155616      	3.9452884e-08
0.0157619      	3.9972765e-08
0.0159587      	4.0479441e-08
0.016152       	4.0986764e-08
0.0163419      	4.1481273e-08
0.0165288      	4.1976353e-08
0.0167125      	4.2459028e-08
0.0168934      	4.2942274e-08
0.0170714      	4.3414512e-08
0.0172468      	4.3888674e-08
0.0174196      	4.4351273e-08
0.0175899      	4.4814447e-08
0.0177578      	4.5266437e-08
0.0179234      	4.5719055e-08
0.0180867      	4.6159706e-08
0.0182479      	4.6600007e-08
0.0184071      	4.7029852e-08
0.0185642      	4.7460411e-08
0.0187193      	4.7880858e-08
0.0188726      	4.8302099e-08
0.019024       	4.8713920e-08
0.0191736      	4.9128393e-08
0.0193216      	4.9533387e-08
0.0194678      	4.9939283e-08
0.0196124      	5.0336004e-08
0.0197555      	5.0733706e-08
0.019897       	5.1122541e-08
0.020037       	5.1511895e-08
0.0201755      	5.1891137e-08
0.0203126      	5.2271506e-08
0.0204484      	5.2643551e-08
0.0205828      	5.3016776e-08
0.0207159      	5.3381928e-08
0.0208477      	5.3748334e-08
0.0209783      	5.4106927e-08
0.0211076      	5.4466845e-08
0.0212358      	5.4819169e-08
0.0213628      	5.5172859e-08
0.0214886      	5.5519163e-08
0.0216134      	5.5866883e-08
0.021737       	5.6207429e-08
0.0218597      	5.6549452e-08
0.0219812      	5.6884512e-08
0.0221018      	5.7222767e-08
0.0222213      	5.7554532e-08
0.0223399      	5.7887829e-08
0.0224576      	5.8214495e-08
0.0225742      	5.8542726e-08
0.02269        	5.8864495e-08
0.0228049      	5.9187868e-08
0.0229189      	5.9504947e-08
0.023032       	5.9823123e-08
0.0231443      	6.0133771e-08
0.0232558      	6.0446089e-08
0.0233664      	6.0752404e-08
0.0234763      	6.1060397e-08
0.0235853      	6.1362516e-08
0.0236936      	6.1666333e-08
0.0238011      	6.1964410e-08
0.0239079      	6.2264217e-08
0.024014       	6.2558421e-08
0.0241193      	6.2854373e-08
0.0242239      	6.3144829e-08
0.0243279      	6.3437037e-08
0.0244311      	6.3723850e-08
0.0245337      	6.4012424e-08
0.0246356      	6.4295708e-08
0.0247369      	6.4580769e-08
0.0248375      	6.4860651e-08
0.0249375      	6.5142329e-08
0.0250369      	6.5419619e-08
0.0251357      	6.5699868e-08
0.0252339      	6.5975111e-08
0.0253315      	6.6252137e-08
0.0254285      	6.6524243e-08
0.0255249      	6.6798135e-08
0.0256208      	6.7067203e-08
0.0257161      	6.7338065e-08
0.0258108      	6.7604188e-08
0.0259051      	6.7872112e-08
0.0259987      	6.8135387e-08
0.0260919      	6.8398675e-08
0.0261846      	6.8657362e-08
0.0262767      	6.8917852e-08
0.0263683      	6.9173821e-08
0.0264595      	6.9431584e-08
0.0265501      	6.9684882e-08
0.0266403      	6.9939977e-08
0.02673        	7.0190677e-08
0.0268192      	7.0443174e-08
0.0269079      	7.0691348e-08
0.0269962      	7.0941326e-08
0.0270841      	7.1188736e-08
0.0271715      	7.1438009e-08
0.0272584      	7.1683053e-08
0.027345       	7.1929876e-08
0.0274311      	7.2172525e-08
0.0275167      	7.2416947e-08
0.027602       	7.2657249e-08
0.0276868      	7.2899318e-08
0.0277713      	7.3137325e-08
0.0278553      	7.3377100e-08
0.0279389      	7.3612870e-08
0.0280222      	7.3849944e-08
0.028105       	7.4081792e-08
0.0281875      	7.4315401e-08
0.0282696      	7.4545106e-08
0.0283513      	7.4776554e-08
0.0284326      	7.5004138e-08
0.0285136      	7.5233455e-08
0.0285942      	7.5458951e-08
0.0286744      	7.5686177e-08
0.0287543      	7.5909631e-08
0.0288339      	7.6134812e-08
0.0289131      	7.6356272e-08
0.0289919      	7.6579463e-08
0.0290705      	7.6798979e-08
0.0291486      	7.7020213e-08
0.0292265      	7.7237804e-08
0.029304       	7.7457099e-08
0.0293812      	7.7672787e-08
0.0294581      	7.7890168e-08
0.0295346      	7.8103980e-08
0.0296109      	7.8319481e-08
0.0296868      	7.8531451e-08
0.0297624      	7.8745107e-08
0.0298378      	7.8955276e-08
0.0299128      	7.9167128e-08
0.0299875      	7.9375536e-08
0.0300619      	7.9587012e-08
0.0301361      	7.9795347e-08
0.0302099      	8.0005334e-08
0.0302834      	8.0211930e-08
0.0303567      	8.0420169e-08
0.0304297      	8.0625049e-08
0.0305024      	8.0831564e-08
0.0305748      	8.1034753e-08
0.030647       	8.1239570e-08
0.0307189      	8.1441093e-08
0.0307905      	8.1644241e-08
0.0308618      	8.1844130e-08
0.0309329      	8.2045640e-08
0.0310038      	8.2243840e-08
0.0310743      	8.2442108e-08
0.0311446      	8.2637183e-08
0.0312147      	8.2833874e-08
0.0312845      	8.3027391e-08
0.0313541      	8.3222508e-08
0.0314234      	8.3414475e-08
0.0314924      	8.3608030e-08
0.0315613      	8.3798463e-08
0.0316298      	8.3990479e-08
0.0316982      	8.4179402e-08
0.0317663      	8.4369905e-08
0.0318342      	8.4557345e-08
0.0319018      	8.4746368e-08
0.0319692      	8.4932363e-08
0.0320364      	8.5119937e-08
0.0321034      	8.5304506e-08
0.0321701      	8.5490642e-08
0.0322366      	8.5673797e-08
0.0323029      	8.5858509e-08
0.032369       	8.6040259e-08
0.0324348      	8.6223554e-08
0.0325005      	8.6403912e-08
0.0325659      	8.6585808e-08
0.0326311      	8.6764792e-08
0.0326961      	8.6945310e-08
0.0327609      	8.7122943e-08
0.0328255      	8.7302107e-08
0.0328899      	8.7478412e-08
0.0329541      	8.7656246e-08
0.0330181      	8.7831696e-08
0.0330819      	8.8009801e-08
0.0331454      	8.8185089e-08
0.0332088      	8.8361877e-08
0.033272       	8.8535861e-08
0.033335       	8.8711339e-08
0.0333978      	8.8884037e-08
0.0334604      	8.9058222e-08
0.0335229      	8.9229646e-08
0.0335851      	8.9402553e-08
0.0336472      	8.9572721e-08
0.033709       	8.9744365e-08
0.0337707      	8.9913293e-08
0.0338322      	9.0083694e-08
0.0338935      	9.0251402e-08
0.0339547      	9.0420580e-08
0.0340156      	9.0586693e-08
0.0340764      	9.0753121e-08
0.034137       	9.0916902e-08
0.0341974      	9.1082146e-08
0.0342577      	9.1244755e-08
0.0343178      	9.1408816e-08
0.0343777      	9.1570256e-08
0.0344375      	9.1733140e-08
0.034497       	9.1893420e-08
0.0345564      	9.2055137e-08
0.0346157      	9.2214268e-08
0.0346748      	9.2374832e-08
0.0347337      	9.2532831e-08
0.0347925      	9.2692264e-08
0.034851       	9.2849155e-08
0.0349095      	9.3007480e-08
0.0349678      	9.3163285e-08
0.0350259      	9.3321199e-08
0.0350838      	9.3477450e-08
0.0351416      	9.3635115e-08
